dataset,image_id,label,generator,device_family,prob_e20,prob_e21,prob_e22,correct_e20,correct_e21,correct_e22,e20_vs_e22_transition,e21_vs_e22_transition,complementarity_type
E14_Degraded,ai_sb_stable-diffusion-2_214_r0372042dt_test_resize_q80,AI,stable-diffusion-2,unknown,0.82421875,0.92529296875,0.915185546875,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_stable-diffusion-2_214_r0372042dt_test_double_jpeg,AI,stable-diffusion-2,unknown,0.61669921875,0.86376953125,0.8390625,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_supp_060_r1f06581bt_test_whatsapp_q75,Real,camera,unknown,0.06561279296875,0.93896484375,0.851629638671875,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_supp_060_r1f06581bt_test_resize_q80,Real,camera,unknown,0.0634765625,0.93994140625,0.852294921875,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_supp_060_r1f06581bt_test_double_jpeg,Real,camera,unknown,0.04986572265625,0.90234375,0.8170959472656251,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_030_r03f70ccdt_test_whatsapp_q75,Real,camera,unknown,0.0294189453125,0.5703125,0.5162231445312501,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_030_r03f70ccdt_test_resize_q80,Real,camera,unknown,0.0394287109375,0.560546875,0.50843505859375,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_030_r03f70ccdt_test_double_jpeg,Real,camera,unknown,0.01763916015625,0.52734375,0.476373291015625,1,0,1,E20_correct__E22_correct,E21_wrong__E22_correct,E20_correct__E21_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_162_r0b7b1156t_test_whatsapp_q75,AI,stable-diffusion-1-3,unknown,0.0943603515625,0.91943359375,0.83692626953125,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_162_r0b7b1156t_test_resize_q80,AI,stable-diffusion-1-3,unknown,0.048675537109375,0.87353515625,0.7910491943359376,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_162_r0b7b1156t_test_double_jpeg,AI,stable-diffusion-1-3,unknown,0.04559326171875,0.6171875,0.5600280761718751,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,real_raise_171_r1618da9dt_test_whatsapp_q75,Real,camera,unknown,0.006824493408203125,0.50341796875,0.4537586212158203,1,0,1,E20_correct__E22_correct,E21_wrong__E22_correct,E20_correct__E21_wrong
E14_Degraded,real_raise_171_r1618da9dt_test_resize_q80,Real,camera,unknown,0.006984710693359375,0.5546875,0.49991722106933595,1,0,1,E20_correct__E22_correct,E21_wrong__E22_correct,E20_correct__E21_wrong
E14_Degraded,real_raise_171_r1618da9dt_test_double_jpeg,Real,camera,unknown,0.00731658935546875,0.31787109375,0.2868156433105469,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_238_r1de76a54t_test_whatsapp_q75,Real,camera,unknown,0.0015363693237304688,0.55908203125,0.503327465057373,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_238_r1de76a54t_test_resize_q80,Real,camera,unknown,0.00128936767578125,0.509765625,0.45891799926757815,1,0,1,E20_correct__E22_correct,E21_wrong__E22_correct,E20_correct__E21_wrong
E14_Degraded,real_raise_238_r1de76a54t_test_double_jpeg,Real,camera,unknown,0.0012445449829101562,0.50439453125,0.45407953262329104,1,0,1,E20_correct__E22_correct,E21_wrong__E22_correct,E20_correct__E21_wrong
E14_Degraded,real_raise_197_r19b49f2ct_test_whatsapp_q75,Real,camera,unknown,0.06829833984375,0.470703125,0.430462646484375,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_197_r19b49f2ct_test_resize_q80,Real,camera,unknown,0.07666015625,0.4609375,0.42250976562500003,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_197_r19b49f2ct_test_double_jpeg,Real,camera,unknown,0.050811767578125,0.35205078125,0.3219268798828125,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_078_r09d7cd4et_test_whatsapp_q75,Real,camera,unknown,0.50439453125,0.9794921875,0.931982421875,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,real_raise_078_r09d7cd4et_test_resize_q80,Real,camera,unknown,0.53857421875,0.9794921875,0.935400390625,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,real_raise_078_r09d7cd4et_test_double_jpeg,Real,camera,unknown,0.43603515625,0.97509765625,0.92119140625,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_085_r0aaa70c3t_test_whatsapp_q75,Real,camera,unknown,0.06256103515625,0.8193359375,0.743658447265625,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_085_r0aaa70c3t_test_resize_q80,Real,camera,unknown,0.05572509765625,0.78466796875,0.7117736816406249,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_085_r0aaa70c3t_test_double_jpeg,Real,camera,unknown,0.0223236083984375,0.76904296875,0.6943710327148438,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_216_r1bc3dd23t_test_whatsapp_q75,Real,camera,unknown,0.00033020973205566406,0.01142120361328125,0.010312104225158691,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_216_r1bc3dd23t_test_resize_q80,Real,camera,unknown,0.00021827220916748047,0.0100555419921875,0.009071815013885499,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_216_r1bc3dd23t_test_double_jpeg,Real,camera,unknown,0.00043892860412597656,0.00937652587890625,0.008482766151428223,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_firefly_081_r159d3942t_test_whatsapp_q75,AI,firefly,unknown,0.01467132568359375,0.127685546875,0.11638412475585937,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,ai_sb_firefly_081_r159d3942t_test_resize_q80,AI,firefly,unknown,0.012237548828125,0.077392578125,0.0708770751953125,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,ai_sb_firefly_081_r159d3942t_test_double_jpeg,AI,firefly,unknown,0.01242828369140625,0.09088134765625,0.08303604125976563,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,real_raise_196_r1986e42bt_test_whatsapp_q75,Real,camera,unknown,0.005489349365234375,0.533203125,0.48043174743652345,1,0,1,E20_correct__E22_correct,E21_wrong__E22_correct,E20_correct__E21_wrong
E14_Degraded,real_raise_196_r1986e42bt_test_resize_q80,Real,camera,unknown,0.00577545166015625,0.60107421875,0.5415443420410156,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_196_r1986e42bt_test_double_jpeg,Real,camera,unknown,0.003749847412109375,0.5322265625,0.47937889099121095,1,0,1,E20_correct__E22_correct,E21_wrong__E22_correct,E20_correct__E21_wrong
E14_Degraded,real_raise_126_r102b4aa4t_test_whatsapp_q75,Real,camera,unknown,0.0177154541015625,0.796875,0.7189590454101562,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_126_r102b4aa4t_test_resize_q80,Real,camera,unknown,0.01507568359375,0.7255859375,0.6545349121093751,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_126_r102b4aa4t_test_double_jpeg,Real,camera,unknown,0.0125274658203125,0.82177734375,0.7408523559570312,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,ai_sb_stable-diffusion-1-4_203_r17fe8532t_test_whatsapp_q75,AI,stable-diffusion-1-4,unknown,0.82421875,0.97607421875,0.960888671875,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_stable-diffusion-1-4_203_r17fe8532t_test_resize_q80,AI,stable-diffusion-1-4,unknown,0.875,0.9794921875,0.9690429687500001,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_stable-diffusion-1-4_203_r17fe8532t_test_double_jpeg,AI,stable-diffusion-1-4,unknown,0.951171875,0.9404296875,0.94150390625,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_117_r0f4ece9bt_test_whatsapp_q75,Real,camera,unknown,0.023773193359375,0.80224609375,0.7243988037109376,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_117_r0f4ece9bt_test_resize_q80,Real,camera,unknown,0.0230255126953125,0.783203125,0.7071853637695313,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_117_r0f4ece9bt_test_double_jpeg,Real,camera,unknown,0.012969970703125,0.8037109375,0.7246368408203125,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,ai_sb_stable-diffusion-2_236_r1ad2de34t_test_whatsapp_q75,AI,stable-diffusion-2,unknown,0.47119140625,0.9990234375,0.946240234375,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-2_236_r1ad2de34t_test_resize_q80,AI,stable-diffusion-2,unknown,0.41796875,0.9990234375,0.94091796875,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-2_236_r1ad2de34t_test_double_jpeg,AI,stable-diffusion-2,unknown,0.281982421875,0.998046875,0.9264404296875001,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_153_r026b5360t_test_whatsapp_q75,AI,stable-diffusion-1-3,unknown,0.2054443359375,0.87255859375,0.80584716796875,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_153_r026b5360t_test_resize_q80,AI,stable-diffusion-1-3,unknown,0.1329345703125,0.8095703125,0.74190673828125,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_153_r026b5360t_test_double_jpeg,AI,stable-diffusion-1-3,unknown,0.32275390625,0.363037109375,0.3590087890625,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,ai_sb_midjourney-v5_142_r169c7350t_test_whatsapp_q75,AI,midjourney-v5,unknown,0.10247802734375,0.94091796875,0.857073974609375,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_midjourney-v5_142_r169c7350t_test_resize_q80,AI,midjourney-v5,unknown,0.1259765625,0.93505859375,0.854150390625,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_midjourney-v5_142_r169c7350t_test_double_jpeg,AI,midjourney-v5,unknown,0.07904052734375,0.93408203125,0.848577880859375,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_dalle3_057_r1bdb6385t_test_whatsapp_q75,AI,dalle3,unknown,0.541015625,0.99755859375,0.951904296875,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_dalle3_057_r1bdb6385t_test_resize_q80,AI,dalle3,unknown,0.57275390625,0.998046875,0.955517578125,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_dalle3_057_r1bdb6385t_test_double_jpeg,AI,dalle3,unknown,0.469970703125,0.99658203125,0.9439208984375,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,real_raise_233_r1d679eaet_test_whatsapp_q75,Real,camera,unknown,0.002208709716796875,0.2294921875,0.2067638397216797,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_233_r1d679eaet_test_resize_q80,Real,camera,unknown,0.002368927001953125,0.223876953125,0.20172615051269532,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_233_r1d679eaet_test_double_jpeg,Real,camera,unknown,0.002834320068359375,0.2054443359375,0.18518333435058595,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_249_r1f3e6681t_test_whatsapp_q75,Real,camera,unknown,0.00621795654296875,0.513671875,0.4629264831542969,1,0,1,E20_correct__E22_correct,E21_wrong__E22_correct,E20_correct__E21_wrong
E14_Degraded,real_raise_249_r1f3e6681t_test_resize_q80,Real,camera,unknown,0.0066680908203125,0.447021484375,0.4029861450195313,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_249_r1f3e6681t_test_double_jpeg,Real,camera,unknown,0.004383087158203125,0.387451171875,0.3491443634033203,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_stable-diffusion-2_240_r1e9082f9t_test_whatsapp_q75,AI,stable-diffusion-2,unknown,0.896484375,0.99365234375,0.983935546875,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_stable-diffusion-2_240_r1e9082f9t_test_resize_q80,AI,stable-diffusion-2,unknown,0.87060546875,0.99365234375,0.98134765625,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_stable-diffusion-2_240_r1e9082f9t_test_double_jpeg,AI,stable-diffusion-2,unknown,0.73828125,0.99072265625,0.9654785156250001,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_181_r17754c77t_test_whatsapp_q75,Real,camera,unknown,0.234619140625,0.5380859375,0.5077392578125001,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_181_r17754c77t_test_resize_q80,Real,camera,unknown,0.229248046875,0.52880859375,0.49885253906250004,1,0,1,E20_correct__E22_correct,E21_wrong__E22_correct,E20_correct__E21_wrong
E14_Degraded,real_raise_181_r17754c77t_test_double_jpeg,Real,camera,unknown,0.1790771484375,0.463623046875,0.43516845703125,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_supp_019_r098cf7aet_test_whatsapp_q75,Real,camera,unknown,0.004451751708984375,0.363525390625,0.32761802673339846,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_supp_019_r098cf7aet_test_resize_q80,Real,camera,unknown,0.004772186279296875,0.31005859375,0.2795299530029297,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_supp_019_r098cf7aet_test_double_jpeg,Real,camera,unknown,0.005344390869140625,0.3486328125,0.3143039703369141,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_156_r140f3432t_test_whatsapp_q75,Real,camera,unknown,0.023284912109375,0.274169921875,0.24908142089843752,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_156_r140f3432t_test_resize_q80,Real,camera,unknown,0.017181396484375,0.2137451171875,0.19408874511718752,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_156_r140f3432t_test_double_jpeg,Real,camera,unknown,0.0212860107421875,0.200439453125,0.18252410888671874,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_dalle3_051_r159d3942t_test_whatsapp_q75,AI,dalle3,unknown,0.9912109375,1.0,0.99912109375,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_dalle3_051_r159d3942t_test_resize_q80,AI,dalle3,unknown,0.99169921875,1.0,0.9991699218750001,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_dalle3_051_r159d3942t_test_double_jpeg,AI,dalle3,unknown,0.9873046875,0.99951171875,0.998291015625,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,real_raise_159_r145215fft_test_whatsapp_q75,Real,camera,unknown,0.0008168220520019531,0.8828125,0.7946129322052002,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_159_r145215fft_test_resize_q80,Real,camera,unknown,0.0008168220520019531,0.88525390625,0.7968101978302002,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_159_r145215fft_test_double_jpeg,Real,camera,unknown,0.0008525848388671875,0.8798828125,0.7919797897338867,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,ai_sb_dalle2_002_r0150031ft_test_whatsapp_q75,AI,dalle2,unknown,0.089599609375,0.83251953125,0.7582275390625,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_dalle2_002_r0150031ft_test_resize_q80,AI,dalle2,unknown,0.0987548828125,0.88623046875,0.80748291015625,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_dalle2_002_r0150031ft_test_double_jpeg,AI,dalle2,unknown,0.0728759765625,0.82568359375,0.75040283203125,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,real_raise_038_r04cfa379t_test_whatsapp_q75,Real,camera,unknown,0.090576171875,0.64990234375,0.5939697265625,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_038_r04cfa379t_test_resize_q80,Real,camera,unknown,0.1175537109375,0.67041015625,0.61512451171875,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_038_r04cfa379t_test_double_jpeg,Real,camera,unknown,0.060211181640625,0.5751953125,0.5236968994140625,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_157_r06743f8ft_test_whatsapp_q75,AI,stable-diffusion-1-3,unknown,0.71142578125,0.95361328125,0.92939453125,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_157_r06743f8ft_test_resize_q80,AI,stable-diffusion-1-3,unknown,0.66357421875,0.9619140625,0.932080078125,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_157_r06743f8ft_test_double_jpeg,AI,stable-diffusion-1-3,unknown,0.63623046875,0.876953125,0.852880859375,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_supp_glide_010_r001d260dt_test_whatsapp_q75,AI,glide,unknown,0.8310546875,0.994140625,0.9778320312500001,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_supp_glide_010_r001d260dt_test_resize_q80,AI,glide,unknown,0.8115234375,0.9951171875,0.9767578125,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_supp_glide_010_r001d260dt_test_double_jpeg,AI,glide,unknown,0.82470703125,0.986328125,0.970166015625,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_midjourney-v5_127_r06743f8ft_test_whatsapp_q75,AI,midjourney-v5,unknown,0.96826171875,0.97802734375,0.97705078125,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_midjourney-v5_127_r06743f8ft_test_resize_q80,AI,midjourney-v5,unknown,0.96044921875,0.974609375,0.9731933593750001,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_midjourney-v5_127_r06743f8ft_test_double_jpeg,AI,midjourney-v5,unknown,0.97607421875,0.97119140625,0.9716796875000001,1,1,1,E20_correct__E22_correct,E21_correct__E22_correct,both_correct
E14_Degraded,ai_sb_dalle2_021_r159d3942t_test_whatsapp_q75,AI,dalle2,unknown,0.06890869140625,0.7646484375,0.695074462890625,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_dalle2_021_r159d3942t_test_resize_q80,AI,dalle2,unknown,0.049407958984375,0.7763671875,0.7036712646484375,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_dalle2_021_r159d3942t_test_double_jpeg,AI,dalle2,unknown,0.0582275390625,0.73828125,0.67027587890625,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,real_raise_229_r1ceba29dt_test_whatsapp_q75,Real,camera,unknown,0.00626373291015625,0.625,0.5631263732910157,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_229_r1ceba29dt_test_resize_q80,Real,camera,unknown,0.00621795654296875,0.5927734375,0.5341178894042969,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_229_r1ceba29dt_test_double_jpeg,Real,camera,unknown,0.005344390869140625,0.6171875,0.5560031890869142,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,ai_sb_glide_095_r045be2act_test_whatsapp_q75,AI,glide,unknown,0.1669921875,0.84619140625,0.778271484375,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_glide_095_r045be2act_test_resize_q80,AI,glide,unknown,0.05633544921875,0.91552734375,0.829608154296875,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_glide_095_r045be2act_test_double_jpeg,AI,glide,unknown,0.058563232421875,0.73193359375,0.6645965576171876,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_169_r138ad247t_test_whatsapp_q75,AI,stable-diffusion-1-3,unknown,0.0287017822265625,0.50048828125,0.45330963134765623,0,1,0,E20_wrong__E22_wrong,E21_correct__E22_wrong,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-1-3_169_r138ad247t_test_resize_q80,AI,stable-diffusion-1-3,unknown,0.026458740234375,0.48291015625,0.43726501464843753,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,ai_sb_stable-diffusion-1-3_169_r138ad247t_test_double_jpeg,AI,stable-diffusion-1-3,unknown,0.0743408203125,0.17041015625,0.16080322265625002,0,0,0,E20_wrong__E22_wrong,E21_wrong__E22_wrong,both_wrong
E14_Degraded,real_raise_093_r0b841e5at_test_whatsapp_q75,Real,camera,unknown,0.304931640625,0.908203125,0.8478759765625,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_093_r0b841e5at_test_resize_q80,Real,camera,unknown,0.354736328125,0.91259765625,0.8568115234375001,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_093_r0b841e5at_test_double_jpeg,Real,camera,unknown,0.28466796875,0.90625,0.844091796875,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,ai_sb_stable-diffusion-2_216_r056f233bt_test_whatsapp_q75,AI,stable-diffusion-2,unknown,0.2919921875,0.58837890625,0.558740234375,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-2_216_r056f233bt_test_resize_q80,AI,stable-diffusion-2,unknown,0.454345703125,0.5615234375,0.5508056640625,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_stable-diffusion-2_216_r056f233bt_test_double_jpeg,AI,stable-diffusion-2,unknown,0.281494140625,0.5595703125,0.5317626953125001,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,real_raise_119_r0f8e5907t_test_whatsapp_q75,Real,camera,unknown,0.0066680908203125,0.88818359375,0.8000320434570313,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_119_r0f8e5907t_test_resize_q80,Real,camera,unknown,0.00714874267578125,0.88134765625,0.7939277648925781,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_119_r0f8e5907t_test_double_jpeg,Real,camera,unknown,0.007232666015625,0.83935546875,0.7561431884765626,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,ai_sb_dalle2_018_r1297fd0bt_test_whatsapp_q75,AI,dalle2,unknown,0.0016107559204101562,0.8427734375,0.7586571693420411,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_dalle2_018_r1297fd0bt_test_resize_q80,AI,dalle2,unknown,0.0012063980102539062,0.86767578125,0.7810288429260254,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,ai_sb_dalle2_018_r1297fd0bt_test_double_jpeg,AI,dalle2,unknown,0.0012445449829101562,0.76123046875,0.6852318763732911,0,1,1,E20_wrong__E22_correct,E21_correct__E22_correct,E20_wrong__E21_correct
E14_Degraded,real_raise_096_r0bf7f938t_test_whatsapp_q75,Real,camera,unknown,0.01358795166015625,0.94677734375,0.8534584045410157,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_096_r0bf7f938t_test_resize_q80,Real,camera,unknown,0.012237548828125,0.95361328125,0.8594757080078125,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
E14_Degraded,real_raise_096_r0bf7f938t_test_double_jpeg,Real,camera,unknown,0.00989532470703125,0.9482421875,0.8544075012207031,1,0,0,E20_correct__E22_wrong,E21_wrong__E22_wrong,E20_correct__E21_wrong
